task_id,model,policy,reward,map_name,map_family,map_size,seed,success,steps,total_return,oracle_steps,path_efficiency,collisions,invalid_actions,pickup_step,cycle_events,interaction_cycle_events,state_revisit_rate,mean_inference_ms
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_08_15x15.txt,partition,15x15,401,0,180,0.9900000000000004,30,0.0,0,0,,175,0,0.9777777777777777,0.3191923000031238
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_08_15x15.txt,partition,15x15,503,0,180,2.849999999999982,28,0.0,0,0,10,166,0,0.9277777777777778,0.3108149222144776
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_08_15x15.txt,partition,15x15,601,0,180,0.9900000000000004,26,0.0,0,0,,175,0,0.9777777777777777,0.18055331664881022
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_08_15x15.txt,partition,15x15,701,1,26,10.649999999999999,26,1.0,0,0,6,3,0,0.0,0.1746970384164552
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_08_15x15.txt,partition,15x15,809,0,180,2.849999999999982,28,0.0,0,0,12,166,0,0.9277777777777778,0.18048885550949004
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_08_15x15.txt,partition,15x15,907,0,180,0.9900000000000004,26,0.0,0,0,,175,0,0.9777777777777777,0.1850487444496846
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_08_15x15.txt,partition,15x15,1009,0,180,0.9900000000000004,26,0.0,0,0,,175,0,0.9777777777777777,0.3203036221849389
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_14_20x20.txt,partition,20x20,101,0,240,1.2900000000000007,52,0.0,0,0,,236,0,0.9916666666666667,0.28495220831625073
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_14_20x20.txt,partition,20x20,211,1,36,11.149999999999995,36,1.0,0,0,10,4,0,0.0,0.17973813876576766
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_14_20x20.txt,partition,20x20,307,0,240,1.1100000000000003,38,0.0,0,0,,227,0,0.95,0.1825840708041445
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_14_20x20.txt,partition,20x20,401,0,240,1.3800000000000008,38,0.0,0,0,,232,0,0.9708333333333333,0.18142902498539115
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_14_20x20.txt,partition,20x20,503,0,240,3.0599999999999765,40,0.0,0,0,12,225,0,0.9416666666666667,0.27345393749177066
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_14_20x20.txt,partition,20x20,601,0,240,1.3800000000000008,36,0.0,0,0,,232,0,0.9708333333333333,0.5432238916948032
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_14_20x20.txt,partition,20x20,701,0,240,1.2900000000000007,42,0.0,0,0,,236,0,0.9916666666666667,0.18664334584173048
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_14_20x20.txt,partition,20x20,809,0,240,1.2000000000000004,36,0.0,0,0,,229,0,0.9583333333333334,0.17706256669119588
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_14_20x20.txt,partition,20x20,907,0,240,1.7400000000000009,40,0.0,0,0,,227,0,0.95,0.18368174169154372
